Feature,Score,p_value,selection_frequency
hsa-mir-550a-1,0.22176691915792673,0.9942885215727003,0.0
hsa-mir-210,0.22139585524724262,0.994306921080499,0.0
hsa-mir-378d-1,0.22120610498001697,0.9943163194137887,0.0
hsa-mir-6758,0.22110157731146812,0.9943214936090277,0.0
hsa-mir-138-2,0.22064719821345222,0.9943439604200655,0.0
hsa-mir-345,0.22006663204178517,0.9943726067175122,0.0
hsa-mir-92a-1,0.21999238645236324,0.9943762652995418,0.0
hsa-mir-3158-1,0.21989614627685877,0.9943810060682624,0.0
hsa-mir-4757,0.2190232381878139,0.9944239209743481,0.0
hsa-mir-6746,0.21890866878735737,0.9944295422824316,0.0
hsa-mir-3127,0.21888474836011973,0.9944307155994121,0.0
hsa-mir-7-3,0.21843955358724418,0.9944525319338638,0.0
hsa-mir-19b-2,0.2177965765909226,0.9944839705421193,0.0
hsa-mir-3613,0.21747651383859887,0.9944995893464471,0.0
hsa-mir-151a,0.21715253778350693,0.9945153782662989,0.0
hsa-mir-6733,0.21676021337732437,0.9945344700392674,0.0
hsa-mir-92a-2,0.215820741912282,0.9945800626069717,0.0
hsa-mir-148b,0.21452557034033765,0.9946426275439579,0.0
hsa-mir-4660,0.21371334704869707,0.9946816914873865,0.0
hsa-mir-4536-2,0.21369153188085324,0.9946827388646743,0.0
hsa-mir-1294,0.21317614465874585,0.9947074555563324,0.0
hsa-mir-548am,0.21278140611188953,0.9947263501739064,0.0
hsa-mir-186,0.21211676454188588,0.9947580932935991,0.0
hsa-mir-4772,0.21199810806479621,0.9947637509592294,0.0
hsa-mir-4741,0.2116737523067414,0.9947792021391105,0.0
hsa-mir-1245a,0.21132875433071924,0.9947956134237466,0.0
hsa-mir-1292,0.21051707801918845,0.9948341297861553,0.0
hsa-mir-548o-2,0.20968299369827997,0.9948735712833849,0.0
hsa-mir-3192,0.20901938164279266,0.9949048514916434,0.0
hsa-mir-3615,0.20860254189709168,0.9949244543628324,0.0
hsa-mir-3619,0.2084932134123551,0.9949295899903222,0.0
hsa-mir-342,0.20802905428400753,0.9949513666761058,0.0
hsa-mir-23b,0.20657980137279214,0.9950190804486017,0.0
hsa-mir-100,0.20132621364794898,0.9952609804964351,0.0
hsa-mir-95,0.20070343943541566,0.9952892845653692,0.0
hsa-mir-4636,0.1996242938173587,0.9953381431194925,0.0
hsa-mir-6723,0.19933158946552426,0.9953513544931005,0.0
hsa-mir-548aw,0.19907279403921183,0.9953630208297867,0.0
hsa-mir-6780b,0.19864965030490045,0.9953820664818492,0.0
hsa-mir-671,0.19858939549159604,0.9953847755754254,0.0
hsa-mir-4676,0.19854102444169505,0.9953869498320113,0.0
hsa-mir-3620,0.19795487130127087,0.9954132592221194,0.0
hsa-mir-27a,0.19728103085018492,0.9954434178269609,0.0
hsa-mir-6779,0.19655815597264054,0.9954756679576399,0.0
hsa-mir-4286,0.19593671956661146,0.9955033071960887,0.0
hsa-mir-6726,0.1958110135852721,0.9955088885424815,0.0
hsa-mir-632,0.19512772223939645,0.9955391701525274,0.0
hsa-mir-616,0.19483062691961567,0.9955523068091746,0.0
hsa-mir-483,0.19414879829566462,0.9955823868850268,0.0
hsa-mir-25,0.19331364328474443,0.9956191014556062,0.0
hsa-mir-1238,0.19282690896267146,0.9956404330196355,0.0
hsa-mir-548x-2,0.19269710148622407,0.9956461137400066,0.0
hsa-mir-17,0.19067493004953173,0.9957341626439108,0.0
hsa-mir-7641-1,0.18947959910679377,0.9957858142060599,0.0
hsa-mir-550a-3,0.1894464588923096,0.9957872420423822,0.0
hsa-mir-6850,0.18934795445140476,0.9957914847422139,0.0
hsa-mir-500b,0.1893131140863015,0.995792984878663,0.0
hsa-mir-6798,0.1888358510167385,0.9958135094330258,0.0
hsa-mir-766,0.18824249923197162,0.9958389609147208,0.0
hsa-mir-3616,0.18757140196788194,0.9958676597852185,0.0
hsa-mir-448,0.187384631679687,0.9958756303264206,0.0
hsa-mir-320d-1,0.18652661428236783,0.9959121542704497,0.0
hsa-mir-3156-1,0.1861958886554102,0.9959261919600005,0.0
hsa-mir-324,0.18570132006575885,0.995947141824255,0.0
hsa-mir-5588,0.18559430545071898,0.9959516682982298,0.0
hsa-mir-219b,0.18333305808883468,0.9960467600168181,0.0
hsa-mir-4707,0.18313579883641193,0.9960550051108925,0.0
hsa-mir-3138,0.18310376588642527,0.9960563432715345,0.0
hsa-mir-6515,0.1830897464021608,0.9960569288616545,0.0
hsa-mir-133a-2,0.1826582358859445,0.9960749330163567,0.0
hsa-mir-874,0.18222150744077162,0.9960931155715018,0.0
hsa-mir-500a,0.18163407214205596,0.996117510184975,0.0
hsa-mir-19b-1,0.18077342130397173,0.9961531213526037,0.0
hsa-mir-942,0.17878435160409062,0.9962348341026516,0.0
hsa-mir-5100,0.17870661132862764,0.9962380110284189,0.0
hsa-mir-338,0.17870372330953926,0.9962381290256577,0.0
hsa-mir-6839,0.17839529963581216,0.996250720449348,0.0
hsa-mir-651,0.17836693561004488,0.9962518774185355,0.0
hsa-mir-1182,0.17825392399498896,0.9962564855007395,0.0
hsa-mir-491,0.1780433791876043,0.9962650634325733,0.0
hsa-mir-454,0.17781470134416227,0.9962743696699831,0.0
hsa-mir-1306,0.17708044193104722,0.9963041772891438,0.0
hsa-mir-6761,0.1766689169612437,0.9963208341823371,0.0
hsa-mir-4528,0.1764304569381525,0.9963304699264688,0.0
hsa-mir-450a-1,0.17526331303999487,0.99637746088372,0.0
hsa-mir-200a,0.17488903197453043,0.9963924697396102,0.0
hsa-mir-1307,0.17408356186242455,0.9964246701555964,0.0
hsa-mir-29a,0.17311798555671437,0.9964630922684388,0.0
hsa-mir-4754,0.17282430887876885,0.9964747395055636,0.0
hsa-mir-133a-1,0.17207346352266567,0.9965044359220169,0.0
hsa-mir-6820,0.1716172763063349,0.9965224207043498,0.0
hsa-let-7g,0.17102571487709933,0.9965456774899797,0.0
hsa-mir-548o,0.1696580664545111,0.9965991642731405,0.0
hsa-mir-934,0.16965158196918975,0.9965994169361453,0.0
hsa-mir-4683,0.16947220707512123,0.9966064026376694,0.0
hsa-mir-6514,0.16880695987205468,0.9966322514196474,0.0
hsa-mir-3193,0.16857641318664793,0.9966411877997273,0.0
hsa-mir-5000,0.1685630856904366,0.9966417040541221,0.0
hsa-mir-3934,0.16845179444069447,0.9966460135769145,0.0
hsa-mir-484,0.16788716525449696,0.9966678375059915,0.0
hsa-mir-2114,0.16773867138640697,0.9966735659121692,0.0
hsa-mir-23c,0.16729315603075118,0.9966907245622507,0.0
hsa-mir-320a,0.166899045827751,0.9967058685248938,0.0
hsa-mir-769,0.1660621442621989,0.9967379184584559,0.0
hsa-mir-3074,0.1659056245094152,0.9967438961312738,0.0
hsa-mir-4785,0.1634661565885622,0.9968363935895626,0.0
hsa-mir-5187,0.15865080946758653,0.9970152791585516,0.0
hsa-mir-21,0.1585940687352903,0.9970173576830299,0.0
hsa-mir-4479,0.1583701861950577,0.9970255522604916,0.0
hsa-mir-4646,0.15782288052063412,0.9970455399248382,0.0
hsa-mir-6737,0.15766652298446168,0.9970512384146859,0.0
hsa-mir-6501,0.15573675674193344,0.9971211405613695,0.0
hsa-mir-222,0.15565884593714255,0.9971239460649692,0.0
hsa-mir-99a,0.15440317247271684,0.9971689831803889,0.0
hsa-mir-605,0.15421896192545834,0.9971755619298878,0.0
hsa-mir-98,0.15392050877345423,0.9971862052637923,0.0
hsa-mir-3605,0.15373441382407504,0.9971928320850265,0.0
hsa-mir-2276,0.15347445648252175,0.9972020767476035,0.0
hsa-mir-197,0.15199214072727962,0.9972545150471337,0.0
hsa-mir-767,0.1519890549259885,0.9972546237198067,0.0
hsa-mir-126,0.1505161921328725,0.9973062607048296,0.0
hsa-mir-1301,0.14886615935306002,0.997363556590579,0.0
hsa-mir-5193,0.14856835744880947,0.9973738352220934,0.0
hsa-mir-6818,0.14843011115060137,0.997378600316758,0.0
hsa-mir-5705,0.14739156613883592,0.9974142656901124,0.0
hsa-mir-504,0.14615622325182193,0.9974563872667399,0.0
hsa-mir-1976,0.14607421289473554,0.997459171948979,0.0
hsa-mir-101-2,0.14573864848168758,0.9974705510288819,0.0
hsa-mir-101-1,0.14513626120625,0.997490917260491,0.0
hsa-mir-1258,0.14453962905757084,0.9975110117885754,0.0
hsa-mir-1296,0.14437309697114417,0.9975166068686232,0.0
hsa-mir-6892,0.14398321880291812,0.9975296824344199,0.0
hsa-mir-935,0.14353127414757116,0.9975447984905181,0.0
hsa-mir-3909,0.14342830880823018,0.9975482361713969,0.0
hsa-mir-7852,0.14341548797776532,0.9975486640572847,0.0
hsa-mir-3117,0.1428116819490787,0.9975687754223677,0.0
hsa-mir-4449,0.14256990409926265,0.9975768063840189,0.0
hsa-mir-1910,0.14117378136820216,0.9976229330959266,0.0
hsa-mir-6791,0.1410110523232145,0.9976282820753204,0.0
hsa-mir-5706,0.13984537866547117,0.9976664305870314,0.0
hsa-mir-549a,0.1396680384261364,0.99767220851569,0.0
hsa-mir-6809,0.13935372495845466,0.9976824324174254,0.0
hsa-mir-218-1,0.13857748619027968,0.9977075898657092,0.0
hsa-mir-26b,0.13780530916262476,0.9977324858865619,0.0
hsa-mir-937,0.13734873912157353,0.9977471453755977,0.0
hsa-mir-6748,0.13712918809176022,0.9977541785574768,0.0
hsa-mir-30c-1,0.13649427646733003,0.9977744585732006,0.0
hsa-mir-744,0.13580407431450311,0.9977964051533086,0.0
hsa-mir-3178,0.13496320398253472,0.9978230024162811,0.0
hsa-mir-362,0.13479562976375242,0.9978282844867987,0.0
hsa-mir-5091,0.13416255373170494,0.9978481842923033,0.0
hsa-mir-4708,0.13395121367564347,0.9978548079954153,0.0
hsa-mir-15b,0.1335200740681977,0.9978682903192146,0.0
hsa-mir-6744,0.13346054397824764,0.9978701487193701,0.0
hsa-mir-6847,0.1332745277232202,0.9978759507582596,0.0
hsa-mir-3690-1,0.13323095414278158,0.9978773087713044,0.0
hsa-mir-3199-2,0.1332087309089088,0.9978780012204123,0.0
hsa-mir-29c,0.1327021923113766,0.9978937551096982,0.0
hsa-mir-139,0.1324665268290952,0.9979010654559068,0.0
hsa-mir-4781,0.13208173489757852,0.997912975624252,0.0
hsa-let-7c,0.1317201758364329,0.9979241371933957,0.0
hsa-mir-7155,0.13152361322121695,0.9979301932194037,0.0
hsa-mir-1-2,0.13090313175902585,0.997949254595234,0.0
hsa-mir-132,0.13054134624793512,0.9979603298739812,0.0
hsa-mir-146b,0.12988402241979705,0.9979803790852964,0.0
hsa-mir-5189,0.1296747730592877,0.997986741597941,0.0
hsa-mir-7112,0.12700085851969298,0.9980672002952474,0.0
hsa-mir-125a,0.1260414200897401,0.9980956872725051,0.0
hsa-mir-142,0.1258642149687053,0.9981009265795766,0.0
hsa-mir-598,0.12575243061548252,0.9981042280808394,0.0
hsa-mir-200b,0.12441792936392676,0.9981434295822386,0.0
hsa-mir-676,0.12422900280192467,0.9981489476831348,0.0
hsa-mir-4771-1,0.12409609240768113,0.9981528249707037,0.0
hsa-mir-361,0.12400230966974654,0.9981555584761574,0.0
hsa-mir-133b,0.12295310038125891,0.9981860078022383,0.0
hsa-mir-3652,0.12209033606425168,0.9982108642980124,0.0
hsa-mir-33a,0.12124902626978323,0.9982349443813711,0.0
hsa-mir-4521,0.1212435877254831,0.9982350995353428,0.0
hsa-mir-6508,0.11895830269014335,0.9982997164857491,0.0
hsa-mir-5008,0.1158009782906085,0.9983870863845579,0.0
hsa-mir-3912,0.11512800873199042,0.9984054226555177,0.0
hsa-mir-331,0.11497553577007522,0.9984095630620017,0.0
hsa-mir-3691,0.1142283166777045,0.9984297790191512,0.0
hsa-mir-4758,0.11201624372608657,0.9984888974166146,0.0
hsa-mir-4727,0.11063402853015562,0.9985252834453964,0.0
hsa-mir-6821,0.11039723105743392,0.9985314741859203,0.0
hsa-mir-574,0.1101213113553795,0.9985386719122491,0.0
hsa-mir-877,0.10991686743461444,0.9985439941210338,0.0
hsa-mir-7850,0.10891264900258044,0.9985700007958291,0.0
hsa-mir-1266,0.10878044208569865,0.9985734078034628,0.0
hsa-mir-320d-2,0.10763561724934087,0.9986027465295264,0.0
hsa-mir-218-2,0.10654923719767985,0.99863031581648,0.0
hsa-mir-642a,0.10645902889132856,0.9986325931462283,0.0
hsa-mir-545,0.10505471268527271,0.9986678098226746,0.0
hsa-mir-103a-2,0.10427367247859655,0.9986872045591946,0.0
hsa-mir-103a-1,0.10401787014352436,0.9986935268020749,0.0
hsa-mir-3130-2,0.10391337943160193,0.9986961050911846,0.0
hsa-mir-548v,0.10391327463215323,0.9986961076758585,0.0
hsa-mir-145,0.10262584542328188,0.9987276730332229,0.0
hsa-mir-6808,0.10240604491055882,0.9987330248232631,0.0
hsa-mir-182,0.10219442975584107,0.9987381670259884,0.0
hsa-mir-7-1,0.10165953488805535,0.9987511198478772,0.0
hsa-mir-1-1,0.10059258730444372,0.9987767639053036,0.0
hsa-mir-7854,0.09910212001939511,0.9988121568783684,0.0
hsa-mir-212,0.09865691846790749,0.9988226313367098,0.0
hsa-mir-28,0.0985186024010939,0.9988258764329176,0.0
hsa-mir-6716,0.09816975137345575,0.9988340417579396,0.0
hsa-let-7a-2,0.09776799509103482,0.998843411272683,0.0
hsa-mir-5088,0.0974275631337781,0.9988513220135068,0.0
hsa-mir-429,0.09657326849562206,0.9988710579518506,0.0
hsa-mir-3660,0.096476284403719,0.9988732880256035,0.0
hsa-let-7a-3,0.09622367400032952,0.9988790865931753,0.0
hsa-mir-550a-2,0.09585527146900162,0.9988875171769799,0.0
hsa-mir-340,0.09559365477064988,0.9988934853594501,0.0
hsa-let-7a-1,0.09488178879490375,0.9989096462965537,0.0
hsa-mir-5687,0.09352846765561343,0.9989400522546182,0.0
hsa-mir-6806,0.09327524553572603,0.9989456953214058,0.0
hsa-mir-130b,0.09308835767375426,0.9989498507711041,0.0
hsa-mir-4640,0.09253997668786086,0.9989619981414178,0.0
hsa-mir-152,0.09109925117560701,0.9989935858368741,0.0
hsa-mir-2277,0.0907806121319318,0.9990005080704114,0.0
hsa-mir-2116,0.09029237369118873,0.9990110698195939,0.0
hsa-mir-27b,0.09009454584573781,0.9990153338197085,0.0
hsa-mir-532,0.08977733167896068,0.9990221524398155,0.0
hsa-mir-5590,0.0896566239640698,0.9990247410572727,0.0
hsa-mir-6832,0.08912033352471598,0.9990362017558695,0.0
hsa-mir-486-2,0.08846707163991718,0.9990500734052029,0.0
hsa-mir-4797,0.08744573743693136,0.9990715653468288,0.0
hsa-mir-5002,0.08735706932907734,0.9990734199324163,0.0
hsa-mir-3920,0.0870096677395288,0.9990806688606888,0.0
hsa-mir-4732,0.0868762126554828,0.9990834462069716,0.0
hsa-mir-486-1,0.08608768169238398,0.9990997731461867,0.0
hsa-mir-1228,0.08538087676776326,0.9991142868083975,0.0
hsa-mir-590,0.08503083803636768,0.9991214321553028,0.0
hsa-mir-643,0.0849522232036452,0.9991230330563039,0.0
hsa-let-7d,0.08492322525137394,0.9991236232084182,0.0
hsa-mir-1229,0.08457394152779556,0.9991307165007387,0.0
hsa-mir-6833,0.08411605038198969,0.9991399729888765,0.0
hsa-mir-301b,0.08400128456603488,0.9991422854899769,0.0
hsa-mir-371b,0.08330830057888039,0.9991561846490605,0.0
hsa-mir-5699,0.08265582476249834,0.9991691704648253,0.0
hsa-mir-106b,0.08264923208399373,0.9991693011752668,0.0
hsa-mir-6813,0.08261476348636597,0.999169984407843,0.0
hsa-mir-452,0.08139141388701031,0.9991940564943488,0.0
hsa-mir-326,0.080386338931828,0.9992135757047309,0.0
hsa-mir-105-2,0.08033809150208882,0.9992145068461747,0.0
hsa-mir-588,0.08006338854845399,0.999219798194201,0.0
hsa-mir-10b,0.07965271898697393,0.9992276760903498,0.0
hsa-mir-4789,0.07957647696287476,0.9992291343640421,0.0
hsa-mir-511,0.07919342409770057,0.9992364406833212,0.0
hsa-mir-3198-1,0.07822652627007318,0.999254732570075,0.0
hsa-mir-6810,0.07811254190940455,0.9992568747132681,0.0
hsa-mir-423,0.07742152726276726,0.9992697968935035,0.0
hsa-mir-6802,0.0771768321024672,0.9992743463022284,0.0
hsa-mir-328,0.07674880280505239,0.9992822709899444,0.0
hsa-mir-148a,0.07536986821551082,0.9993075127528207,0.0
hsa-mir-30c-2,0.07505890924158609,0.9993131440884703,0.0
hsa-mir-155,0.07458130630031035,0.9993217496318202,0.0
hsa-mir-3154,0.07296201003639952,0.9993505326229866,0.0
hsa-mir-502,0.07010747934075767,0.9993997882850326,0.0
hsa-mir-92b,0.06794355437619162,0.9994358629217489,0.0
hsa-mir-181a-1,0.06786893663604242,0.9994370873861536,0.0
hsa-mir-105-1,0.06782249447341959,0.9994378488378529,0.0
hsa-mir-6762,0.0676824189612207,0.9994401424237582,0.0
hsa-mir-6854,0.06602056671592228,0.9994670036710047,0.0
hsa-mir-4662a,0.0645598345319485,0.9994900807289848,0.0
hsa-mir-4725,0.06423461357481432,0.9994951506590689,0.0
hsa-mir-1234,0.06207273680594769,0.9995282222135021,0.0
hsa-mir-335,0.06094762029241667,0.9995449997179665,0.0
hsa-mir-32,0.06057455426333077,0.9995504971150361,0.0
hsa-mir-664a,0.060415594114501786,0.9995528295628581,0.0
hsa-mir-16-1,0.06036870348217596,0.9995535164613949,0.0
hsa-mir-128-2,0.059301858337226204,0.9995690048174134,0.0
hsa-mir-16-2,0.05853293549402872,0.9995800017710315,0.0
hsa-mir-320c-2,0.05803543639063743,0.9995870426474266,0.0
hsa-mir-3065,0.05790052785843081,0.9995889418881582,0.0
hsa-mir-1288,0.056752775216248386,0.9996049262812422,0.0
hsa-mir-99b,0.05503661438874926,0.9996282463734655,0.0
hsa-mir-618,0.05471486869028448,0.9996325409170083,0.0
hsa-mir-181a-2,0.05415193953432551,0.9996399957699156,0.0
hsa-mir-1180,0.053203733132509395,0.9996523832109588,0.0
hsa-mir-3130-1,0.05279603214194578,0.9996576439632006,0.0
hsa-mir-3651,0.05184863176597992,0.9996697165044186,0.0
hsa-mir-6803,0.05096681762089868,0.9996807619219219,0.0
hsa-mir-128-1,0.05022874507759857,0.9996898648931763,0.0
hsa-mir-15a,0.05000660098188979,0.9996925793488234,0.0
hsa-mir-4800,0.04953567787299656,0.9996982949227867,0.0
hsa-mir-3940,0.049459853558126404,0.9996992102698529,0.0
hsa-mir-146a,0.048763360940224966,0.9997075543035078,0.0
hsa-mir-96,0.04751164505783262,0.9997222596689741,0.0
hsa-mir-664b,0.047432407326755785,0.9997231780045027,0.0
hsa-mir-29b-2,0.04710251062495044,0.9997269852966123,0.0
hsa-mir-6511b-2,0.04402872528084906,0.9997612110211787,0.0
hsa-mir-660,0.043896326298638495,0.9997626345325574,0.0
hsa-mir-6511b-1,0.04362062056290998,0.999765585374241,0.0
hsa-mir-1255a,0.04314527800333599,0.9997706301887357,0.0
hsa-mir-5010,0.041756626109949284,0.9997850580485401,0.0
hsa-let-7b,0.04071643101359033,0.9997955627095032,0.0
hsa-mir-29b-1,0.04069999373198995,0.9997957266221109,0.0
hsa-mir-6812,0.039353042147279485,0.9998089379765797,0.0
hsa-mir-6871,0.039298249228499824,0.9998094661795626,0.0
hsa-mir-30e,0.03759302890594302,0.9998255436556759,0.0
hsa-mir-1179,0.03622121376858281,0.9998379696336185,0.0
hsa-mir-140,0.03595479491669097,0.9998403302824231,0.0
hsa-mir-1226,0.03578095215969378,0.9998418614178831,0.0
hsa-mir-374a,0.03509007030403999,0.9998478743670655,0.0
hsa-mir-339,0.033820506901002925,0.9998586233552466,0.0
hsa-mir-4632,0.031966183551988485,0.9998736232752666,0.0
hsa-mir-629,0.029734521006856567,0.9998905715967463,0.0
hsa-mir-1343,0.029355854813356168,0.9998933275227708,0.0
hsa-mir-551b,0.02740835390550874,0.999906951276153,0.0
hsa-mir-940,0.027003764931437385,0.9999096659137843,0.0
hsa-mir-5698,0.024170696969287763,0.9999275578958442,0.0
hsa-mir-6884,0.023886972009158784,0.9999292419358448,0.0
hsa-mir-3173,0.023162961533249798,0.9999334502203693,0.0
hsa-mir-6777,0.021724999485176862,0.9999414285506193,0.0
hsa-mir-2110,0.02171660267077873,0.9999414736544874,0.0
hsa-mir-1915,0.021083053529801377,0.9999448270389567,0.0
hsa-mir-1538,0.018647895168221074,0.9999568012538999,0.0
hsa-mir-378a,0.012216083673187206,0.9999814216987215,0.0
hsa-mir-22,0.010692949447598733,0.9999857584446457,0.0
hsa-mir-4326,0.007539558720341813,0.9999929122143102,0.0
